subject,state,phase,label,stress_stage,is_stress,win_start,win_end,eda_mean,eda_std,eda_slope,eda_peak_rate,acc_mean,acc_std,acc_energy,temp_mean,temp_std,temp_slope,hr_mean,rmssd,sdnn,pnn50,lf_hf
S01,stress,rest,0.0,,0,510.0,570.0,0.5370239641276041,0.005129090479961259,0.00019800638994925878,0.0,63.776214629141485,1.4457050190894545,4069.49561542454,33.342,0.08243785538209993,-0.000901682320873675,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,540.0,600.0,0.5458789728515626,0.01639223690483344,0.0001671435036035722,0.049999999166666684,63.21026074809642,1.936837231180763,3999.288402302426,33.4075,0.08632545009053476,0.004777582944147875,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,570.0,630.0,0.5468440729166667,0.019856186435356128,-0.0005355533177659376,0.06666666555555557,63.32018464935719,1.8798218514613971,4012.9795142219214,33.530499999999996,0.057486955041991875,0.003229222729561104,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,600.0,660.0,0.5389144625,0.01253691713102373,-0.000257965995069361,0.016666666388888893,63.35796183053121,0.4263546324147428,4014.413105591632,33.622166666666665,0.05073104462643013,0.00281754891577971,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,630.0,690.0,0.5401724765625,0.005687218195105108,0.00027750019336272614,0.0,63.46975117192047,0.3428979193567775,4028.526892808599,33.702833333333324,0.04557381070551696,0.0025319884025762243,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,660.0,720.0,0.5476250976562499,0.005259904615938134,0.00022768814465094463,0.0,63.63094087976665,2.3955130364013293,4054.6351199519263,33.76266666666666,0.027071920672329643,0.0013822462195521715,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,690.0,750.0,0.5559793926757811,0.006696230016953395,0.0003136258486068516,0.0,63.583074101498326,2.4003931823976834,4048.569199626728,33.781333333333336,0.01284090685617099,4.777860726744803e-05,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,720.0,780.0,0.5675148916666667,0.008154475790601986,0.00043659926040381876,0.0,63.437538445909404,1.6624027326012627,4027.084866921594,33.794333333333334,0.020360637405433313,0.0009327939721172362,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,750.0,810.0,0.5957268747070312,0.05786346344001586,0.0017122846146824353,0.03333333277777779,63.22853719167677,2.0039302636096368,4001.8636519006636,33.8265,0.023439638791300545,0.0010947412281458642,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,780.0,840.0,0.6282504976236979,0.06458388216270666,0.0014564646115139824,0.08333333194444448,62.81384429563697,1.5110193798700091,3947.862214762868,33.85916666666667,0.023042834509282434,0.0009491831455403707,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,810.0,870.0,0.6299277411458334,0.036202681892677266,-0.0002816323710047099,0.049999999166666684,63.07754049293532,1.2473607364770212,3980.332023444799,33.88766666666666,0.022088207009371877,0.0008261254535666991,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,840.0,900.0,0.6160313307291666,0.008398453783553576,-0.0003423210661209397,0.0,63.16827043640425,0.7281472549933592,3990.7605883516576,33.913333333333334,0.020709632756013018,0.0008555704092081906,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,rest,0.0,,0,870.0,930.0,0.6149117999999999,0.010319896009251778,0.0002224597979131469,0.0,62.96778485696753,2.6283731980843563,3971.8502754617584,33.91516666666667,0.025461845093307622,-0.0007797357593016313,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
S01,stress,Stroop,4.5,Stroop,1,900.0,960.0,0.6169726114583333,0.010124068308461763,5.145013324883503e-05,0.0,62.88197510624412,2.6329644601566744,3961.075295110755,33.88133333333334,0.03417926596962265,-0.001563360475008482,60.76174040602143,0.1478104088565505,0.20690558519775648,0.6329113924050633,1.2114328665588445
